,st,year,housing_prices_quar,ahcdpi,ahcdpia,ahcdspt,landfree,ig_cons,fhpub,fhurb,pubhouen,frent,regulation_housing_enabling_federal_aid,regulation_rent_control
4051,NV,1958,,,,,,,0.0,0.0,1.0,,,0.0
4052,NV,1959,,,,,,,0.0,0.0,1.0,,,0.0
4053,NV,1960,,,,,,,0.0,0.0,1.0,,,0.0
4054,NV,1961,,,,,,,0.0,0.0,1.0,,,0.0
4055,NV,1962,,0.00254843,0.00102641,2.74,,,0.0,0.0,1.0,,,0.0
4056,NV,1963,,,,,,,0.0,0.0,1.0,,,0.0
4057,NV,1964,,,,,,,0.0,0.0,1.0,,,0.0
4058,NV,1965,,,,,,,0.0,0.0,1.0,,,0.0
4059,NV,1966,,,,,,,0.0,0.0,1.0,,,0.0
4060,NV,1967,,0.00142388,-0.00090619,2.327,,,0.0,0.0,1.0,,,0.0
4061,NV,1968,,,,,,,0.0,0.0,1.0,,,0.0
4062,NV,1969,,,,,,,0.0,0.0,1.0,,,0.0
4063,NV,1970,,,,,,,0.0,0.0,1.0,,,0.0
4064,NV,1971,,,,,,,0.0,0.0,1.0,,,0.0
4065,NV,1972,,0.00415633,0.00239282,12.293,,,0.0,0.0,1.0,,,0.0
4066,NV,1973,,,,,,,0.0,0.0,1.0,,,0.0
4067,NV,1974,,,,,,,0.0,0.0,1.0,,,0.0
4068,NV,1975,0.546125,,,,,,0.0,0.0,1.0,,,0.0
4069,NV,1976,0.5924,,,,,,0.0,0.0,1.0,,,0.0
4070,NV,1977,0.68565,0.00196917,0.00016632,10.733,,,0.0,0.0,1.0,,,0.0
4071,NV,1978,0.8253,0.00089984,-0.00119545,5.822,,,0.0,0.0,1.0,,,0.0
4072,NV,1979,0.975625,0.0017751,2.644e-05,13.705,,,0.0,0.0,1.0,,,0.0
4073,NV,1980,1.028175,0.00164861,-0.0002485,14.658,,,0.0,0.0,1.0,,,0.0
4074,NV,1981,1.1314,0.00168556,9.7e-06,17.265,,,0.0,0.0,1.0,,,0.0
4075,NV,1982,1.200375,0.0023814,0.000885,26.996,,,0.0,0.0,1.0,,,0.0
4076,NV,1983,1.173375,0.00194675,0.00048979,23.285,,,0.0,0.0,1.0,,,0.0
4077,NV,1984,1.162725,0.00232187,0.00093466,29.949,,,0.0,0.0,1.0,,,0.0
4078,NV,1985,1.176,0.00171198,0.00028387,24.161,,,0.0,0.0,1.0,,,0.0
4079,NV,1986,1.227575,0.00165162,4.659e-05,25.261,,,0.0,0.0,1.0,,,0.0
4080,NV,1987,1.24815,0.00158156,0.00015244,26.183,,,0.0,0.0,1.0,,,0.0
4081,NV,1988,1.268225,0.00175273,0.00047551,32.418,,,0.0,0.0,1.0,,,0.0
4082,NV,1989,1.330225,0.0018849,0.00065843,39.728,,,0.0,0.0,1.0,,,0.0
4083,NV,1990,1.430575,0.00272046,0.00147802,64.388,,38.0,0.0,0.0,1.0,,,0.0
4084,NV,1991,1.517275,0.00241571,0.0010591,63.38,,,0.0,0.0,1.0,,,0.0
4085,NV,1992,1.575725,0.00198759,0.00062043,57.534,,,0.0,0.0,1.0,,,0.0
4086,NV,1993,1.612675,0.00262738,0.00127572,83.616,,,0.0,0.0,1.0,,,0.0
4087,NV,1994,1.638775,0.00272228,0.0013262,94.001,,,0.0,0.0,1.0,,,0.0
4088,NV,1995,1.693,0.00251607,0.00114591,96.259,,,0.0,0.0,1.0,,,0.0
4089,NV,1996,1.743375,0.00253735,0.0012167,106.768,,,0.0,0.0,1.0,,,0.0
4090,NV,1997,1.782675,0.00242568,0.00114857,112.754,,35.0,0.0,0.0,1.0,,,0.0
4091,NV,1998,1.837475,0.00235616,0.00107886,119.136,,35.0,0.0,0.0,1.0,,,0.0
4092,NV,1999,1.85725,0.00283058,0.00155396,156.532,,45.0,0.0,0.0,1.0,,,0.0
